Country,Year,Attack Type,Target Industry,Financial Loss (in Million $),Number of Affected Users,Attack Source,Security Vulnerability Type,Defense Mechanism Used,Incident Resolution Time (in Hours),attack_severity_factor,Financial Loss (in Million $)_norm,Number of Affected Users_norm,Incident Resolution Time (in Hours)_norm,risk_score,severity_cluster,Severity
Japan,2023,Malware,Telecommunications,67.77,871255,Hacker Group,Social Engineering,AI-based Detection,24,0.6,0.6761483566187557,0.871518628197648,0.323943661971831,0.6567036635011629,3,High
India,2019,Man-in-the-Middle,Government,98.86,48647,Unknown,Zero-day,Encryption,48,0.5,0.9886420745803599,0.04826107799053454,0.6619718309859155,0.5923295194264875,1,Critical
Australia,2024,Phishing,Education,74.75,109907,Insider,Social Engineering,VPN,5,0.4,0.7463061614232587,0.10956945029628377,0.056338028169014086,0.38266090529199137,3,High
Brazil,2022,Man-in-the-Middle,Retail,89.11,749386,Unknown,Unpatched Software,Firewall,16,0.3,0.8906422756055886,0.7495533976307307,0.2112676056338028,0.6533764506582154,3,High
Russia,2018,Malware,Telecommunications,89.79,900723,Insider,Zero-day,Firewall,32,0.8,0.8974771333802394,0.901009896808582,0.4366197183098592,0.7966177660566423,3,High
France,2024,Phishing,IT,49.75,943151,Nation-state,Zero-day,VPN,66,0.6000000000000001,0.49502462559051164,0.9434713989337588,0.9154929577464789,0.7241498614656281,1,Critical
USA,2019,Malware,Education,1.05,93580,Nation-state,Unpatched Software,VPN,21,0.6,0.005528193788320435,0.09322955812135776,0.28169014084507044,0.1465181731207496,0,Low
China,2019,Malware,Retail,26.66,303469,Insider,Social Engineering,VPN,60,0.6,0.2629409990953865,0.30328429130584034,0.8309859154929577,0.42235887012849826,0,Low
USA,2024,Malware,Telecommunications,0.71,28436,Unknown,Unpatched Software,Encryption,66,0.6,0.0021107649009950748,0.028034118919827745,0.9154929577464789,0.2523531331856421,0,Low
France,2015,Phishing,Healthcare,41.92,383484,Unknown,Unpatched Software,VPN,52,0.4,0.4163232485676953,0.38336247299119014,0.7183098591549296,0.46520001315542114,0,Low
Germany,2017,DDoS,Telecommunications,40.05,27446,Insider,Social Engineering,AI-based Detection,13,0.6,0.39752738968740575,0.027043337193045316,0.16901408450704225,0.2609267739342844,0,Low
Japan,2020,Phishing,Healthcare,73.13,39276,Nation-state,Unpatched Software,Firewall,29,0.4,0.7300231179012966,0.03888267843328387,0.3943661971830986,0.42254729012712355,0,Low
Brazil,2024,SQL Injection,IT,33.94,88304,Nation-state,Zero-day,Encryption,41,0.8999999999999999,0.3361141823298824,0.08794939207034351,0.5633802816901409,0.3635065468910842,0,Low
Brazil,2019,Malware,Government,4.95,281096,Nation-state,Zero-day,AI-based Detection,2,0.8,0.044728113378228976,0.28089362507018045,0.014084507042253521,0.18497623428079646,0,Low
Australia,2018,SQL Injection,Banking,50.23,793612,Nation-state,Zero-day,Firewall,12,0.8999999999999999,0.4998492310785003,0.793814319498084,0.15492957746478872,0.5590699037737831,3,High
UK,2016,Malware,Banking,49.92,848188,Nation-state,Unpatched Software,VPN,12,0.6,0.49673334003417435,0.8484334139636174,0.15492957746478872,0.5442092756957128,3,High
India,2016,Man-in-the-Middle,IT,70.24,374767,Unknown,Unpatched Software,Antivirus,67,0.3,0.7009749723590311,0.3746385898473897,0.9295774647887325,0.6086970588555759,1,Critical
France,2019,DDoS,Telecommunications,85.65,835349,Nation-state,Unpatched Software,VPN,8,0.6,0.8558649110463364,0.8355842759937592,0.09859154929577466,0.6727395570758172,3,High
Japan,2020,SQL Injection,Banking,64.25,877560,Nation-state,Weak Passwords,Encryption,61,0.7,0.6407679163735049,0.8778286067707421,0.8450704225352113,0.7586698330876668,1,Critical
Germany,2016,Man-in-the-Middle,Government,58.93,249279,Unknown,Weak Passwords,VPN,58,0.3,0.5872952055482964,0.24905150163478987,0.8028169014084507,0.5001969129914456,1,Critical
Japan,2017,Ransomware,Government,9.24,126143,Unknown,Weak Passwords,Antivirus,35,1.0,0.08784802492712836,0.12581827061551565,0.47887323943661975,0.26865933904283,0,Low
France,2021,Malware,Government,50.84,7910,Unknown,Unpatched Software,Firewall,19,0.6,0.5059805005528194,0.0074919111178720025,0.25352112676056343,0.31534399890860204,0,Low
Brazil,2020,SQL Injection,Education,85.12,732802,Nation-state,Weak Passwords,Antivirus,62,0.7,0.8505377424866822,0.7329563025226904,0.8591549295774649,0.8019329736669729,1,Critical
USA,2019,DDoS,Telecommunications,12.13,426349,Hacker Group,Unpatched Software,Encryption,44,0.6,0.11689617046939392,0.4262613201816234,0.6056338028169015,0.35576362480562485,0,Low
China,2019,Man-in-the-Middle,Telecommunications,6.24,739538,Nation-state,Zero-day,Encryption,5,0.5,0.057694240627198724,0.7396976214233031,0.056338028169014086,0.30625458831167324,2,Medium
UK,2016,SQL Injection,Retail,17.98,251689,Nation-state,Social Engineering,Antivirus,1,0.7,0.17569604985425674,0.25146340462625016,0.0,0.21571744132957776,0,Low
Germany,2015,Malware,Education,75.2,461291,Insider,Social Engineering,AI-based Detection,5,0.6,0.7508292290682481,0.4612309111889281,0.056338028169014086,0.5099685706177806,3,High
UK,2021,Man-in-the-Middle,Banking,71.88,757595,Insider,Weak Passwords,VPN,40,0.3,0.7174590411096593,0.7577688796460408,0.5492957746478874,0.6541734352672535,1,Critical
Japan,2024,Man-in-the-Middle,Retail,12.62,970866,Hacker Group,Weak Passwords,Firewall,13,0.3,0.12182128857171574,0.9712082833355519,0.16901408450704225,0.40389381733076024,2,Medium
Brazil,2021,Malware,Government,79.56,334916,Nation-state,Weak Passwords,Firewall,35,0.6,0.7946527289174793,0.33475612258071624,0.47887323943661975,0.5740625762285305,3,High
UK,2019,Man-in-the-Middle,IT,35.37,384185,Insider,Weak Passwords,Firewall,71,0.3,0.35048748617951553,0.3840640265169219,0.9859154929577465,0.4825973010184321,1,Critical
Australia,2016,Phishing,Education,98.72,6670,Nation-state,Social Engineering,VPN,24,0.4,0.9872348979796965,0.006250931985336431,0.323943661971831,0.5015579711818458,3,High
France,2016,Man-in-the-Middle,IT,62.08,801177,Nation-state,Social Engineering,Encryption,11,0.3,0.6189566790632225,0.801385292996174,0.14084507042253522,0.5461672736086483,3,High
Russia,2016,Ransomware,Banking,28.79,183711,Insider,Zero-day,Encryption,50,1.2,0.2843501859483365,0.18343172763310253,0.6901408450704226,0.4267977616833499,0,Low
France,2015,Malware,Retail,83.45,573985,Insider,Weak Passwords,AI-based Detection,45,0.6,0.8337521358930546,0.5740138969647052,0.619718309859155,0.6896486854184645,1,Critical
Japan,2018,DDoS,Healthcare,88.04,675172,Nation-state,Weak Passwords,Antivirus,43,0.6,0.8798874258719471,0.6752807965484768,0.5915492957746479,0.7328490684682516,1,Critical
Germany,2018,DDoS,Government,35.76,716770,Insider,Unpatched Software,Encryption,2,0.6,0.35440747813850637,0.7169116432865531,0.014084507042253521,0.4196533856498192,2,Medium
Australia,2016,DDoS,IT,43.19,825866,Unknown,Weak Passwords,Firewall,23,0.6,0.4290883505879988,0.826093787998731,0.3098591549295775,0.5414353076207343,2,Medium
USA,2019,Ransomware,Healthcare,92.43,206631,Unknown,Zero-day,AI-based Detection,64,1.2,0.9240124635641774,0.20636982579255034,0.8873239436619719,0.7289807218958305,1,Critical
Germany,2016,Phishing,Banking,40.18,153211,Nation-state,Weak Passwords,Encryption,43,0.4,0.3988340536737361,0.15290764413121954,0.5915492957746479,0.36371577386378995,0,Low
Japan,2018,SQL Injection,IT,48.91,322255,Nation-state,Zero-day,AI-based Detection,41,0.8999999999999999,0.4865815659865313,0.32208512516375426,0.5633802816901409,0.49393422028176703,0,Low
China,2021,Ransomware,Telecommunications,44.84,16106,Nation-state,Weak Passwords,Firewall,29,1.0,0.44567293195296015,0.015694382868082918,0.3943661971830986,0.36185072707822863,0,Low
USA,2021,Man-in-the-Middle,Education,51.43,640851,Unknown,Zero-day,VPN,11,0.5,0.5119107447984722,0.6409326958970628,0.14084507042253522,0.4752131207730148,3,High
Japan,2022,Phishing,Banking,12.42,570853,Unknown,Unpatched Software,Encryption,4,0.4,0.11981103628505378,0.5708794238654299,0.04225352112676056,0.2676389458990026,2,Medium
USA,2023,SQL Injection,Banking,98.91,995462,Unknown,Unpatched Software,Firewall,33,0.7,0.9891446376520254,0.9958237049031686,0.4507042253521127,0.8545458116021832,3,High
Russia,2015,Ransomware,Telecommunications,64.68,716832,Hacker Group,Social Engineering,VPN,67,1.0,0.6450899587898282,0.7169736922431799,0.9295774647887325,0.7590435841466318,1,Critical
USA,2015,Malware,Retail,41.34,677462,Unknown,Unpatched Software,AI-based Detection,45,0.6,0.4104935169363756,0.6775726047851756,0.619718309859155,0.5514128501819339,2,Medium
France,2020,DDoS,IT,52.09,362499,Insider,Unpatched Software,Encryption,4,0.6,0.5185445773444568,0.3623609027522716,0.04225352112676056,0.38457680598881633,3,High
India,2023,DDoS,Retail,26.01,274512,Insider,Weak Passwords,AI-based Detection,69,0.6,0.2564076791637351,0.27430442619226575,0.9577464788732395,0.4364036952978217,0,Low
Germany,2017,Malware,Government,63.97,590555,Nation-state,Social Engineering,AI-based Detection,27,0.6,0.6379535631721781,0.5905969810180233,0.36619718309859156,0.5655999561939966,3,High
Australia,2024,Phishing,Telecommunications,42.28,297456,Nation-state,Zero-day,VPN,20,0.6000000000000001,0.41994170268368686,0.29726654330266583,0.26760563380281693,0.37067777082483794,0,Low
Russia,2015,Ransomware,Government,2.73,465465,Nation-state,Unpatched Software,Encryption,60,1.0,0.022414312996281036,0.46540820707538255,0.8309859154929577,0.41478537041971875,2,Medium
India,2023,Man-in-the-Middle,IT,58.9,24387,Hacker Group,Unpatched Software,Encryption,29,0.3,0.586993667705297,0.023981921736249905,0.3943661971830986,0.3508652830396135,0,Low
France,2020,Man-in-the-Middle,Education,35.12,871001,Nation-state,Zero-day,Antivirus,39,0.5,0.34797467082118805,0.8712644276334028,0.5352112676056339,0.557611450139623,2,Medium
Brazil,2019,Malware,IT,8.31,989421,Unknown,Zero-day,Firewall,46,0.8,0.07850035179415017,0.9897779347905498,0.6338028169014085,0.5350940845351067,2,Medium
France,2015,Phishing,Retail,84.86,190100,Nation-state,Zero-day,AI-based Detection,69,0.6000000000000001,0.8479244145140216,0.18982577253452976,0.9577464788732395,0.6476667933406155,1,Critical
France,2018,SQL Injection,IT,63.56,3324,Unknown,Zero-day,Encryption,65,0.8999999999999999,0.6338325459845211,0.0029022899067364153,0.9014084507042254,0.5246853955066744,1,Critical
UK,2024,Malware,Retail,33.24,851177,Insider,Unpatched Software,Encryption,53,0.6,0.3290782993265655,0.8514247741468018,0.7323943661971831,0.5935376252141034,2,Medium
Russia,2015,Malware,Healthcare,35.11,477346,Unknown,Social Engineering,Firewall,8,0.6,0.34787415820685497,0.47729858858639473,0.09859154929577466,0.3620575497178153,0,Low
USA,2021,Malware,Healthcare,49.73,386686,Insider,Zero-day,AI-based Detection,7,0.8,0.4948236003618454,0.38656700136407635,0.08450704225352114,0.4108009490046653,3,High
Russia,2016,DDoS,Banking,87.62,922456,Insider,Zero-day,VPN,67,0.8,0.8756658960699569,0.922760057685514,0.9295774647887325,0.8930098686913834,1,Critical
China,2021,DDoS,Telecommunications,84.09,954379,Insider,Social Engineering,VPN,59,0.6,0.8401849432103731,0.9547082648209438,0.8169014084507042,0.8458667384205731,1,Critical
Germany,2024,Phishing,Telecommunications,36.34,887186,Insider,Weak Passwords,Antivirus,8,0.4,0.36023720976982615,0.887462207681861,0.09859154929577466,0.4700518560716437,2,Medium
India,2018,Malware,Education,41.28,197323,Hacker Group,Social Engineering,Antivirus,47,0.6,0.40989044125037694,0.19705447598154946,0.647887323943662,0.412649984083348,0,Low
India,2016,Malware,IT,34.78,294587,Unknown,Social Engineering,AI-based Detection,43,0.6,0.3445572419338627,0.29439527787424286,0.5915492957746479,0.40445133929074756,0,Low
UK,2022,Man-in-the-Middle,Telecommunications,88.71,191263,Hacker Group,Unpatched Software,Encryption,68,0.3,0.8866217710322646,0.19098969086609335,0.943661971830986,0.6306780100389311,1,Critical
France,2017,Ransomware,Healthcare,88.79,332214,Nation-state,Social Engineering,Antivirus,16,1.0,0.8874258719469295,0.3320519890193363,0.2112676056338028,0.5968394666113332,3,High
China,2024,Man-in-the-Middle,Government,56.26,196531,Hacker Group,Zero-day,Firewall,45,0.5,0.560458337521359,0.19626185060012352,0.619718309859155,0.4570055521604116,0,Low
Brazil,2021,SQL Injection,Banking,4.34,258021,Hacker Group,Unpatched Software,Encryption,46,0.7,0.038596843903909946,0.2578004045191657,0.6338028169014085,0.2895394222975954,0,Low
Russia,2021,Ransomware,Healthcare,85.65,920121,Unknown,Social Engineering,Antivirus,21,1.0,0.8558649110463364,0.9204232139157796,0.28169014084507044,0.7748109567622825,3,High
Australia,2021,SQL Injection,IT,4.52,971908,Unknown,Zero-day,AI-based Detection,16,0.8999999999999999,0.040406070961905724,0.9722511061227309,0.2112676056338028,0.4400912813483421,2,Medium
France,2017,Ransomware,IT,27.19,760590,Nation-state,Weak Passwords,Encryption,9,1.0,0.26826816765504075,0.7607662445669634,0.11267605633802817,0.45807235169971094,2,Medium
UK,2023,Man-in-the-Middle,Government,45.16,569044,Hacker Group,Social Engineering,Antivirus,27,0.3,0.44888933561161926,0.5690689954374001,0.36619718309859156,0.4535158694955861,2,Medium
France,2021,SQL Injection,Government,2.3,841324,Unknown,Weak Passwords,Encryption,8,0.7,0.018092270579957787,0.8415639939912591,0.09859154929577466,0.3494244162885158,2,Medium
Japan,2022,Malware,Government,71.54,668679,Unknown,Social Engineering,VPN,27,0.6,0.714041612222334,0.6687826695262562,0.36619718309859156,0.6194908823665288,3,High
India,2022,SQL Injection,Banking,27.86,310150,Unknown,Unpatched Software,AI-based Detection,21,0.7,0.2750025128153583,0.30997056677718726,0.28169014084507044,0.3293302033283136,0,Low
Germany,2016,Man-in-the-Middle,IT,13.21,549414,Unknown,Social Engineering,Encryption,70,0.3,0.12775153281736862,0.5494234951376636,0.971830985915493,0.4402938588513452,2,Medium
Australia,2015,DDoS,Government,11.89,731839,Unknown,Zero-day,AI-based Detection,14,0.8,0.11448386772539955,0.7319925421157294,0.18309859154929578,0.3820110280347378,2,Medium
Brazil,2023,SQL Injection,Healthcare,76.58,626352,Hacker Group,Social Engineering,Encryption,33,0.7,0.7646999698462158,0.6264222471530038,0.4507042253521127,0.65394750715481,3,High
India,2022,DDoS,Banking,92.23,626017,Unknown,Unpatched Software,Antivirus,1,0.6,0.9220022112775155,0.6260869826292945,0.0,0.6166269792997945,3,High
Australia,2019,DDoS,Telecommunications,70.7,172782,Unknown,Social Engineering,VPN,2,0.6,0.7055985526183537,0.1724940978431983,0.014084507042253521,0.3968045518087517,3,High
France,2021,Ransomware,Government,2.39,665023,Insider,Unpatched Software,Firewall,49,1.0,0.01899688410895568,0.6651237826645223,0.676056338028169,0.4423471560485728,2,Medium
Germany,2018,Man-in-the-Middle,Banking,89.87,15909,Nation-state,Zero-day,Antivirus,19,0.5,0.8982812342949041,0.015497227312349444,0.25352112676056343,0.46466588726377916,3,High
UK,2023,Man-in-the-Middle,Banking,24.28,998547,Unknown,Weak Passwords,Antivirus,46,0.3,0.239018996884109,0.9989111408901624,0.6338028169014085,0.5520415044009741,2,Medium
Australia,2019,DDoS,IT,58.3,76358,Nation-state,Weak Passwords,Encryption,58,0.6,0.5809629108453112,0.0759939592338355,0.8028169014084507,0.4757467323899653,0,Low
Germany,2024,Man-in-the-Middle,IT,84.19,89704,Hacker Group,Social Engineering,Antivirus,26,0.3,0.841190069353704,0.08935049754256108,0.35211267605633806,0.46370371221551754,3,High
Russia,2024,Man-in-the-Middle,Education,72.02,191361,Hacker Group,Unpatched Software,AI-based Detection,11,0.3,0.7188662177103227,0.19108776824914858,0.14084507042253522,0.4030418316433807,3,High
Germany,2023,Man-in-the-Middle,Government,0.61,200862,Insider,Social Engineering,Encryption,13,0.3,0.0011056387576640868,0.2005962704573909,0.16901408450704225,0.12442395354169136,0,Low
USA,2017,Malware,Government,89.49,4966,Hacker Group,Social Engineering,AI-based Detection,41,0.6,0.8944617549502463,0.004545586467723034,0.5633802816901409,0.5318244342584436,1,Critical
Japan,2018,Phishing,Education,34.06,344674,Unknown,Weak Passwords,Antivirus,19,0.4,0.33732033370187964,0.3445218277220728,0.25352112676056343,0.32898890714948636,0,Low
USA,2020,Phishing,Government,37.66,449424,Unknown,Unpatched Software,Firewall,3,0.4,0.3735048748617951,0.44935454073263814,0.02816901408450704,0.3298421149814109,3,High
Germany,2020,Phishing,Healthcare,69.2,162807,Hacker Group,Unpatched Software,Encryption,4,0.4,0.6905216604683889,0.16251122135364804,0.04225352112676056,0.3734127348188021,3,High
India,2024,DDoS,Banking,47.1,21292,Insider,Social Engineering,Antivirus,10,0.6,0.4683887827922405,0.02088447785302604,0.1267605633802817,0.2789729691488604,0,Low
Australia,2023,Malware,Banking,25.7,993215,Nation-state,Zero-day,AI-based Detection,56,0.8,0.253291788119409,0.9935749306202595,0.7746478873239437,0.6343187718986303,2,Medium
Australia,2017,DDoS,Banking,16.58,744201,Hacker Group,Zero-day,VPN,7,0.8,0.1616242838476229,0.7443643034354106,0.08450704225352114,0.38486041302037655,2,Medium
Japan,2017,Phishing,Banking,61.33,762300,Nation-state,Social Engineering,VPN,20,0.4,0.61141823298824,0.7624775948223148,0.26760563380281693,0.5668316984025539,3,High
France,2018,DDoS,Government,14.1,764003,Insider,Zero-day,AI-based Detection,43,0.8,0.1366971554930144,0.7641819395503052,0.5915492957746479,0.4822433032172269,2,Medium
China,2019,DDoS,Banking,33.88,761910,Hacker Group,Zero-day,Antivirus,27,0.8,0.33551110664388384,0.7620872868693399,0.36619718309859156,0.5160700653380739,2,Medium
France,2023,Ransomware,IT,87.45,296050,Insider,Weak Passwords,VPN,30,1.0,0.8739571816262942,0.2958594330927102,0.4084507042253521,0.6200308434234011,3,High
France,2020,Malware,Government,27.43,82853,Hacker Group,Social Engineering,Encryption,67,0.6,0.2706804703990351,0.08249408783530206,0.9295774647887325,0.3789359074679512,0,Low
Japan,2022,SQL Injection,Banking,34.03,700439,Insider,Zero-day,Encryption,41,0.8999999999999999,0.33701879585888034,0.700567747953135,0.5633802816901409,0.5476538990675208,2,Medium
Russia,2022,SQL Injection,Retail,6.61,351048,Insider,Unpatched Software,VPN,57,0.7,0.061413207357523376,0.35090086077915483,0.7887323943661972,0.35758202004999523,0,Low
China,2020,Phishing,Retail,17.99,36963,Insider,Zero-day,VPN,54,0.6000000000000001,0.17579656246858982,0.036567852035255824,0.7464788732394366,0.2905847552459,0,Low
France,2021,Ransomware,IT,99.77,533151,Nation-state,Zero-day,Antivirus,43,1.2,0.997788722484672,0.5331476534986104,0.5915492957746479,0.7973696441983816,1,Critical
Germany,2018,Man-in-the-Middle,Healthcare,61.93,62185,Nation-state,Social Engineering,Encryption,32,0.3,0.617448989848226,0.06180976790687854,0.4366197183098592,0.38284646997332583,0,Low
USA,2016,DDoS,Education,48.83,231299,Unknown,Unpatched Software,Encryption,58,0.6,0.48577746507186653,0.2310573042130241,0.8028169014084507,0.484191557574344,0,Low
UK,2017,SQL Injection,Retail,47.99,914365,Insider,Weak Passwords,Firewall,52,0.7,0.4773344054678863,0.9146626688457193,0.7183098591549296,0.6789945346718562,2,Medium
Japan,2024,Ransomware,Retail,47.44,696953,Nation-state,Zero-day,Firewall,54,1.2,0.4718062116795658,0.6970789953273133,0.7464788732394366,0.6671419579179076,1,Critical
Russia,2015,Malware,Education,24.47,977607,Hacker Group,Zero-day,AI-based Detection,62,0.8,0.24092873655643784,0.9779546061842794,0.8591549295774649,0.6415888623933519,2,Medium
Australia,2020,Ransomware,Retail,71.03,91228,Hacker Group,Social Engineering,Antivirus,22,1.0,0.7089154688913459,0.09087570092803222,0.295774647887324,0.46998382741241285,3,High
China,2016,Phishing,Government,59.95,417253,Insider,Weak Passwords,VPN,16,0.4,0.5975474922102725,0.41715813777070115,0.2112676056338028,0.4464199593420799,3,High
France,2021,Man-in-the-Middle,Government,44.03,60431,Hacker Group,Weak Passwords,AI-based Detection,59,0.3,0.43753141019197916,0.06005438290811451,0.8169014084507042,0.3864091606393669,0,Low
Japan,2016,Man-in-the-Middle,Healthcare,44.69,567209,Hacker Group,Social Engineering,Antivirus,1,0.3,0.44416524273796365,0.5672325464791721,0.0,0.37783586103893707,3,High
France,2015,SQL Injection,IT,70.18,596168,Nation-state,Zero-day,Encryption,15,0.8999999999999999,0.7003718966730326,0.5962144131719928,0.19718309859154928,0.5884497023391208,3,High
Japan,2024,Malware,Telecommunications,49.88,437357,Unknown,Weak Passwords,AI-based Detection,56,0.6,0.4963312895768419,0.43727801235174557,0.7746478873239437,0.5446454970010493,1,Critical
Australia,2016,Ransomware,IT,43.88,588421,Nation-state,Unpatched Software,Encryption,72,1.0,0.43602372097698266,0.5884612959625145,1.0,0.6509478771795475,1,Critical
UK,2017,Phishing,IT,57.17,477292,Nation-state,Social Engineering,AI-based Detection,18,0.4,0.569604985425671,0.4772445459467521,0.23943661971830985,0.458902681897956,3,High
Germany,2018,Phishing,Education,16.76,163839,Insider,Social Engineering,Encryption,19,0.4,0.1634335109056187,0.163544036244597,0.25352112676056343,0.20514084058773926,0,Low
UK,2024,SQL Injection,IT,65.06,922676,Unknown,Zero-day,VPN,6,0.8999999999999999,0.648909438134486,0.9229802314025767,0.07042253521126761,0.6405423517168208,3,High
UK,2023,Malware,Education,34.66,941720,Nation-state,Zero-day,Antivirus,71,0.8,0.3433510905618655,0.9420392689832279,0.9859154929577465,0.6971353155112638,2,Medium
Germany,2019,Phishing,Government,49.71,647613,Unknown,Social Engineering,Antivirus,53,0.4,0.49462257513317925,0.6477000353278737,0.7323943661971831,0.5786379138910704,1,Critical
Australia,2016,Ransomware,Telecommunications,27.17,429456,Hacker Group,Social Engineering,VPN,28,1.0,0.2680671424263745,0.4293707735403234,0.3802816901408451,0.4120944270608159,0,Low
India,2020,Phishing,Government,85.73,340643,Unknown,Zero-day,Firewall,72,0.6000000000000001,0.8566690119610012,0.3404876447517092,1.0,0.7048138982099132,1,Critical
France,2021,Malware,Education,55.66,21833,Hacker Group,Zero-day,Encryption,2,0.8,0.554427580661373,0.02142590503907583,0.014084507042253521,0.31101570518472266,0,Low
Japan,2018,Phishing,Education,3.6,598297,Insider,Social Engineering,VPN,49,0.4,0.031158910443260635,0.5983450942793864,0.676056338028169,0.367178360066754,2,Medium
Australia,2023,Phishing,Retail,78.28,92925,Insider,Zero-day,VPN,53,0.6000000000000001,0.7817871142828425,0.09257404091828453,0.7323943661971831,0.546965931228059,1,Critical
Germany,2020,SQL Injection,Retail,70.09,98500,Hacker Group,Unpatched Software,Antivirus,30,0.7,0.6994672831440347,0.09815344306657954,0.4084507042253521,0.4609230870226582,0,Low
Japan,2020,SQL Injection,IT,64.56,820070,Hacker Group,Weak Passwords,Encryption,70,0.7,0.643883807417831,0.8202932113437503,0.971830985915493,0.7680076835533561,1,Critical
UK,2024,Phishing,Banking,66.65,170892,Unknown,Zero-day,AI-based Detection,47,0.6000000000000001,0.6648909438134487,0.17060260545570458,0.647887323943662,0.5067146239508233,1,Critical
Brazil,2024,Ransomware,Healthcare,60.13,887531,Hacker Group,Social Engineering,Encryption,51,1.0,0.5993567192682683,0.8878074801018003,0.7042253521126761,0.7469300021603826,1,Critical
Australia,2024,DDoS,IT,57.81,179507,Insider,Weak Passwords,VPN,8,0.6,0.5760377927429893,0.17922440805795775,0.09859154929577466,0.363900749373738,3,High
Russia,2023,DDoS,Banking,78.71,315219,Unknown,Social Engineering,Antivirus,30,0.6,0.7861091566991658,0.3150435693762379,0.4084507042253521,0.5506468743376081,3,High
USA,2016,Phishing,Government,63.35,223827,Insider,Zero-day,Antivirus,21,0.6000000000000001,0.6317217810835261,0.22357940414987426,0.28169014084507044,0.4361005618473868,3,High
France,2016,DDoS,Healthcare,47.01,254371,Unknown,Zero-day,Antivirus,13,0.8,0.46748416926324254,0.25414752239516986,0.16901408450704225,0.37704074132525645,0,Low
Japan,2023,DDoS,Government,67.59,839088,Unknown,Unpatched Software,VPN,62,0.6,0.6743391295607599,0.8393262283942031,0.8591549295774649,0.7533645062580578,1,Critical
China,2017,DDoS,IT,17.49,394109,Unknown,Unpatched Software,AI-based Detection,37,0.6,0.1707709317519349,0.39399586273569853,0.5070422535211268,0.3479155822257089,0,Low
France,2019,DDoS,IT,75.84,877224,Unknown,Unpatched Software,Encryption,57,0.6,0.7572620363855664,0.87749234145741,0.7887323943661972,0.7838989958646889,1,Critical
Japan,2020,Phishing,Telecommunications,91.52,846884,Nation-state,Social Engineering,AI-based Detection,42,0.4,0.9148658156598654,0.847128384295209,0.5774647887323944,0.7755777992989878,1,Critical
UK,2020,Malware,IT,44.05,100972,Nation-state,Unpatched Software,Antivirus,54,0.6,0.43773243542064527,0.10062739501466658,0.7464788732394366,0.41457696732054544,0,Low
UK,2017,DDoS,Education,40.18,148447,Insider,Zero-day,AI-based Detection,39,0.8,0.3988340536737361,0.14813988236718773,0.5352112676056339,0.3910178397007776,0,Low
France,2017,SQL Injection,IT,44.56,698908,Nation-state,Zero-day,Antivirus,32,0.8999999999999999,0.44285857875163337,0.6990355390403028,0.4366197183098592,0.564178036874716,2,Medium
India,2022,SQL Injection,Government,53.89,633626,Nation-state,Social Engineering,Antivirus,54,0.7,0.5366368479244146,0.633701990870797,0.7464788732394366,0.6240611110788923,1,Critical
Germany,2021,Malware,Government,88.01,334748,Unknown,Zero-day,Encryption,5,0.8,0.8795858880289478,0.33458798992405014,0.056338028169014086,0.543478357822597,3,High
China,2023,Phishing,Banking,55.94,383589,Unknown,Weak Passwords,Firewall,7,0.4,0.5572419338626998,0.3834675559016064,0.08450704225352114,0.39483844876626606,3,High
Germany,2018,Ransomware,Education,90.48,901880,Unknown,Social Engineering,VPN,16,1.0,0.9044125037692232,0.9021678104024076,0.2112676056338028,0.774668865755172,3,High
Russia,2018,SQL Injection,Education,40.59,598151,Nation-state,Unpatched Software,AI-based Detection,34,0.7,0.40295507086139315,0.5981989789944266,0.46478873239436624,0.5035994685217584,2,Medium
France,2016,DDoS,Banking,77.29,120341,Nation-state,Zero-day,VPN,45,0.8,0.7718363654638658,0.1200116892227968,0.619718309859155,0.5486817149242165,1,Critical
Australia,2023,Phishing,Government,91.02,305005,Hacker Group,Zero-day,Firewall,71,0.6000000000000001,0.9098401849432104,0.30482150416678766,0.9859154929577465,0.7125656238188698,1,Critical
Germany,2024,Man-in-the-Middle,Retail,46.41,494622,Hacker Group,Social Engineering,VPN,37,0.3,0.4614534124032566,0.4945882301135597,0.5070422535211268,0.46436628469959595,0,Low
Germany,2021,SQL Injection,Banking,69.07,264662,Insider,Social Engineering,AI-based Detection,46,0.7,0.6892149964820585,0.26444664840559207,0.6338028169014085,0.5517805564947827,1,Critical
India,2021,SQL Injection,Healthcare,2.3,942089,Insider,Unpatched Software,VPN,39,0.7,0.018092270579957787,0.9424085603541195,0.5352112676056339,0.46700172985934574,2,Medium
France,2016,Man-in-the-Middle,Education,33.45,779870,Nation-state,Zero-day,Firewall,6,0.5,0.3311890642275606,0.7800614684986454,0.07042253521126761,0.43057857328287136,2,Medium
UK,2015,Phishing,IT,15.27,407233,Insider,Unpatched Software,Antivirus,72,0.4,0.14845713136998695,0.4071302257481153,1.0,0.4215219202724294,0,Low
Russia,2019,Malware,Banking,98.59,148622,Nation-state,Weak Passwords,Firewall,6,0.6,0.9859282339933663,0.14831502055121493,0.07042253521126761,0.5129503068049646,3,High
Brazil,2023,Ransomware,Healthcare,30.45,480773,Hacker Group,Weak Passwords,Encryption,52,1.0,0.3010352799276309,0.48072829462445876,0.7183098591549296,0.5082945721893759,2,Medium
